sigma,seed,agent,cost,harm,effort,w_mean,g_mean,floor_frac
4.0,29,A2,0.03615553473687849,0.030329154049106296,0.058263806877721994,0.007719693033660494,1.1421956530954447,0.0
4.0,0,A3,0.04500349840544006,0.03751618925530886,0.074873091501312,0.039874605370458144,1.1668135391558363,0.0
4.0,1,A3,0.04125460209564035,0.03419853005428146,0.07056072041358889,0.03967244808424605,1.1414912454791328,0.0
4.0,2,A3,0.039948078553993654,0.033019371326270766,0.06928707227722891,0.04055670279400918,1.1872532577914234,0.0
4.0,3,A3,0.0449396688376764,0.03784856892099499,0.0709109991668141,0.03823571134993498,1.1697296362249783,0.0
4.0,4,A3,0.05061869934949065,0.043310451509049656,0.07308247840440991,0.03958853245819392,1.1670000856238678,0.0
4.0,5,A3,0.03803912519177477,0.03128048280419109,0.06758642387583683,0.039997708649228386,1.1650534795167138,0.0
4.0,6,A3,0.028201251772555096,0.02196373248168716,0.06237519290867938,0.04118108927670534,1.1379090157330685,0.0
4.0,7,A3,0.03713612331469049,0.030541854241065335,0.06594269073625156,0.039072662653484566,1.115265969151501,0.0
4.0,8,A3,0.027870386433879263,0.02121020368408413,0.06660182749795131,0.04138330065719165,1.1565522312440077,0.0
4.0,9,A3,0.05242838623451632,0.045106696480506164,0.0732168975401016,0.03715403721930725,1.178102053207271,0.0
4.0,10,A3,0.05057640969573782,0.043293941391131865,0.07282468304605949,0.03880844861842295,1.1763789694977878,0.0
4.0,11,A3,0.04025199800677838,0.03320816390683114,0.07043834099947248,0.03967547891218978,1.1233704061464327,0.0
4.0,12,A3,0.027622215210073905,0.021278389648576746,0.06343825561497159,0.04055802162054522,1.1307470237080914,0.0
4.0,13,A3,0.050743917397149216,0.043539188508957535,0.07204728888191682,0.03902894526700003,1.1770168512192045,0.0
4.0,14,A3,0.05263176907585129,0.04477508648706252,0.07856682588788769,0.0397788302645367,1.1396252353630083,0.0
4.0,15,A3,0.0571701831720593,0.04972270383594238,0.0744747933611692,0.037708399853075426,1.186349404832141,0.0
4.0,16,A3,0.039645031091162325,0.032821075964010606,0.06823955127151717,0.04037942481435514,1.148600086381887,0.0
4.0,17,A3,0.04778421953101233,0.04084872966244601,0.06935489868566316,0.038550480769769004,1.147830425551878,0.0
4.0,18,A3,0.05022380623227574,0.04273643035029729,0.07487375881978452,0.0393707374312993,1.1381864128158399,0.0
4.0,19,A3,0.0423238080044981,0.03521200058075697,0.07111807423741133,0.03834766971237412,1.213533880780662,0.0
4.0,20,A3,0.05564694957119033,0.04836786252787264,0.07279087043317693,0.03849366805571011,1.174488390028355,0.0
4.0,21,A3,0.041216804245704994,0.03420914991141225,0.0700765433429274,0.03803669383522329,1.2014716960887857,0.0
4.0,22,A3,0.03976064999517865,0.03336064651408895,0.06400003481089696,0.03849591821937917,1.1942597417781298,0.0
4.0,23,A3,0.030170503495283357,0.023961255440331973,0.06209248054951382,0.039086405462952896,1.1589281693984543,0.0
4.0,24,A3,0.043593447335758144,0.03641754674977743,0.07175900585980716,0.04020180185327514,1.1374713274052657,0.0
4.0,25,A3,0.03062352168396775,0.023978381703835927,0.06645139980131823,0.038614427582405506,1.1411319604373396,0.0
4.0,26,A3,0.04947717124179894,0.04187597585247319,0.07601195389325746,0.03890545530679272,1.1622192983990962,0.0
4.0,27,A3,0.03747839847824525,0.03071890573347872,0.06759492744766532,0.03872702548015646,1.1498299185249015,0.0
4.0,28,A3,0.03836611213529775,0.03165428761922236,0.06711824516075397,0.03932918261193559,1.125371263986712,0.0
4.0,29,A3,0.03634592866424087,0.02996961647561844,0.06376312188622431,0.039958549881512116,1.1442312900772629,0.0
